web-scraper-order,web-scraper-start-url,containers_terrains,containers_terrains-href,superficie,prix_terrain,adresse_terrain,image_terrain
"1751669886-1836","https://sn.coinafrique.com/categorie/terrains?page=98","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-200-m-hann-bel-air-3182482","200","55 000 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3182482_uploaded_image1_1624204974.jpg""); width: 450px;"
"1751669891-1837","https://sn.coinafrique.com/categorie/terrains?page=98","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-1200-m-ngaparou-3182767","1200 m2","35 000 000 CFA","Saly, Sénégal","background-image: url(""https://images.coinafrique.com/3182767_uploaded_image1_1624215978.jpg""); width: 371px;"
"1751669897-1838","https://sn.coinafrique.com/categorie/terrains?page=98","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m-guediawaye-3183098","150","30 000 000 CFA","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3183098_uploaded_image1_1624234930.jpg""); width: 467px;"
"1751669902-1839","https://sn.coinafrique.com/categorie/terrains?page=98","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-200-m-guediawaye-3183101","200","25 000 000 CFA","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3183101_uploaded_image1_1624235106.jpg""); width: 467px;"
"1751669908-1840","https://sn.coinafrique.com/categorie/terrains?page=98","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-guediawaye-3183117","200 m2","25 000 000 CFA","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3183117_uploaded_image1_1624236974.jpg""); width: 558px;"
"1751669914-1841","https://sn.coinafrique.com/categorie/terrains?page=98","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-160-m2-rufisque-3183302","160","16 000 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/3183302_uploaded_image1_1624265204.jpg""); width: 605px;"
"1751669919-1842","https://sn.coinafrique.com/categorie/terrains?page=98","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-deni-biram-ndao-3183883","150 m2","2 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3183883_uploaded_image2_1624280269.jpeg""); width: 559px;"
"1751669925-1843","https://sn.coinafrique.com/categorie/terrains?page=98","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-150-m2-deni-biram-ndao-3183887","150 m2","2 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3183887_uploaded_image3_1624280444.jpeg""); width: 559px;"
"1751669930-1844","https://sn.coinafrique.com/categorie/terrains?page=98","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-saint-louis-3183958","150","Prix sur demande","Saint Louis, Sénégal","background-image: url(""https://images.coinafrique.com/3183958_uploaded_image1_1624282101.jpg""); width: 433px;"
"1751669948-1845","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-y344-3184238","","75 000 000 CFA","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3184238_uploaded_image1_1624289616.jpg""); width: 455px;"
"1751669954-1846","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-deni-biram-ndao-3184397","150 m2","1 500 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/3184397_uploaded_image2_1624294607.jpeg""); width: 449px;"
"1751669960-1847","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m-cite-technopole-3185084","150 m2","42 000 000 CFA","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3185084_uploaded_image1_1624325045.jpg""); width: 393px;"
"1751669965-1848","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-245-m2-dakar-3185758","245","8 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3185758_uploaded_image1_1624366863.jpg""); width: 509px;"
"1751669971-1849","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-1000-m2-rufisque-3185844","1000","6 500 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/3185844_uploaded_image2_1624368965.jpeg""); width: 568px;"
"1751669976-1850","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-mbao-3186178","150","67 000 CFA","Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3186178_uploaded_image1_1624380190.jpg""); width: 400px;"
"1751669982-1851","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-2-ha-toubab-dialaw-3186450","20000 m2","30 000 000 CFA","Toubab Dialao, Sénégal","background-image: url(""https://images.coinafrique.com/3186450_uploaded_image1_1624389416.jpg""); width: 566px;"
"1751669988-1852","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-7054-m-hann-bel-air-3186646","7054","265 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3186646_uploaded_image2_1624398716.jpeg""); width: 429px;"
"1751669993-1853","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-150-m2-cite-technopole-3187580","150 m2","42 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3187580_uploaded_image1_1624449165.jpg""); width: 393px;"
"1751669999-1854","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-kayar-3187707","150","4 000 000 CFA","Diamniadio, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3187707_uploaded_image1_1624451679.jpg""); width: 378px;"
"1751670005-1855","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-rufisque-3188154","150","29 000 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/3188154_uploaded_image2_1624464372.jpeg""); width: 429px;"
"1751670010-1856","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-guediawaye-3188473","150","17 000 000 CFA","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3188473_uploaded_image1_1624475643.jpg""); width: 383px;"
"1751670016-1857","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-550-m-hann-bel-air-3188664","550","300 000 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3188664_uploaded_image1_1624483231.jpg""); width: 371px;"
"1751670022-1858","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m-keur-massar-3188783","150","11 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3188783_uploaded_image1_1624488785.jpg""); width: 371px;"
"1751670028-1859","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-m-tivaoune-peulh-3188793","150","4 500 000 CFA","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3188793_uploaded_image1_1624489043.jpg""); width: 421px;"
"1751670033-1860","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-506-m-almadies-3188809","506","400 000 000 CFA","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3188809_uploaded_image1_1624489917.jpg""); width: 489px;"
"1751670039-1861","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-3773-m2-fatick-3189212","3773","80 000 000 CFA","Fatick, Sénégal","background-image: url(""https://images.coinafrique.com/3189212_uploaded_image1_1624528940.jpg""); width: 461px;"
"1751670045-1862","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-230-m2-grand-mbour-3189428","230 m2","1 000 CFA","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3189428_uploaded_image1_1624534988.jpg""); width: 556px;"
"1751670050-1863","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-4380m-hann-bel-air-3189549","4380","919 000 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3189549_uploaded_image1_1624538048.jpg""); width: 421px;"
"1751670057-1864","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-angle-150-m2-malika-3189708","150","3 000 000 CFA","Pikine, Sénégal","background-image: url(""https://images.coinafrique.com/3189708_uploaded_image1_1624543405.jpg""); width: 371px;"
"1751670062-1865","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-ngekhokh-3189924","18000 m2","60 000 000 CFA","Sicap-Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3189924_uploaded_image1_1624549501.jpg""); width: 432px;"
"1751670068-1866","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-rufisque-3189929","150","21 000 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/3189929_uploaded_image1_1624549810.jpg""); width: 429px;"
"1751670073-1867","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-kayar-3190497","150 m2","2 500 000 CFA","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/3190497_uploaded_image1_1624571930.jpg""); width: 428px;"
"1751670079-1868","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-250-m2-kounoune-3191212","250","13 000 000 CFA","Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3191212_uploaded_image3_1624620950.jpeg""); width: 537px;"
"1751670085-1869","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-keur-massar-3191257","150 m2","9 000 000 CFA","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/3191257_uploaded_image1_1624623265.jpg""); width: 455px;"
"1751670090-1870","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-thies-3191589","225 m2","400 000 CFA","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3191589_uploaded_image2_1624635497.jpeg""); width: 420px;"
"1751670096-1871","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-30000-m2-thies-3191783","30000","270 000 000 CFA","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3191783_uploaded_image1_1624643685.jpg""); width: 371px;"
"1751670102-1872","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-300-m-ndiass-3192305","300","6 000 000 CFA","Ndiass, Sénégal","background-image: url(""https://images.coinafrique.com/3192305_uploaded_image1_1624668254.jpg""); width: 371px;"
"1751670108-1873","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-yoff-3193985","1100 m2","800 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3193985_uploaded_image1_1624791270.jpg""); width: 538px;"
"1751670113-1874","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-316-m2-parcelles-unite-15-3194122","316 m2","95 000 000 CFA","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3194122_uploaded_image1_1624798384.jpg""); width: 418px;"
"1751670119-1875","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-keur-massar-extension-3194412","150 m2","9 000 000 CFA","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/3194412_uploaded_image2_1624813629.jpeg""); width: 455px;"
"1751670124-1876","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m-lac-rose-3194574","150","3 000 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/3194574_uploaded_image1_1624821193.jpg""); width: 501px;"
"1751670130-1877","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-dakar-3194702","930 m2","930 000 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3194702_uploaded_image1_1624829388.jpg""); width: 371px;"
"1751670136-1878","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-259-m-3194795","259 m2","50 000 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3194795_uploaded_image1_1624835220.jpg""); width: 555px;"
"1751670142-1879","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-diass-3194923","300 m2","1 800 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3194923_uploaded_image1_1624842864.jpg""); width: 371px;"
"1751670147-1880","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-6000-m-almadies-virage-3194951","6000","9 000 000 000 CFA","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3194951_uploaded_image1_1624844742.jpg""); width: 592px;"
"1751670153-1881","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-1000-m-almadies-king-fadh-3194953","","1 250 000 000 CFA","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3194953_uploaded_image1_1624844978.jpg""); width: 592px;"
"1751670159-1882","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-400-m2-saint-louis-3195614","400","1 500 000 CFA","Saint Louis, Sénégal","background-image: url(""https://images.coinafrique.com/3195614_uploaded_image2_1624881167.jpeg""); width: 545px;"
"1751670165-1883","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-400-m2-sandiara-3195727","400 m2","2 000 000 CFA","Fatick, Sénégal","background-image: url(""https://images.coinafrique.com/3195727_uploaded_image1_1624884502.jpg""); width: 384px;"
"1751670170-1884","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-montroland-3195805","150 m2","Prix sur demande","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/3195805_uploaded_image1_1624887839.jpg""); width: 559px;"
"1751670176-1885","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-311-hann-maristes-3195859","311","120 000 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3195859_uploaded_image1_1624890053.jpg""); width: 421px;"
"1751670182-1886","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-156-m2-hann-bel-air-3195956","156","45 000 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3195956_uploaded_image1_1624893426.jpg""); width: 450px;"
"1751670187-1887","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-320-m2-thies-3196006","3200000","20 000 CFA","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/3196006_uploaded_image1_1624895465.jpg""); width: 560px;"
"1751670193-1888","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-170-m2-keur-massar-3196040","170","16 000 000 CFA","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/3196040_uploaded_image1_1624896822.jpg""); width: 560px;"
"1751670199-1889","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-259-m2-parcelles-assainies-3196089","259","50 000 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3196089_uploaded_image1_1624898070.jpg""); width: 525px;"
"1751670204-1890","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-400-m-hann-maristes-3196434","400","250 000 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3196434_uploaded_image1_1624913237.jpg""); width: 421px;"
"1751670210-1891","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m-seindou-3196545","150 m2","2 500 000 CFA","Diamniadio, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3196545_uploaded_image1_1624919860.jpg""); width: 441px;"
"1751670215-1892","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-gandigal-3196553","225 m2","2 800 000 CFA","Diamniadio, Sénégal","background-image: url(""https://images.coinafrique.com/3196553_uploaded_image1_1624920287.jpg""); width: 441px;"
"1751670221-1893","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-215-m-cite-dalal-3196612","215 m2","47 000 000 CFA","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3196612_uploaded_image1_1624923374.jpg""); width: 555px;"
"1751670227-1894","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-malika-plage-3196615","150 m2","47 000 000 CFA","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3196615_uploaded_image1_1624923599.jpg""); width: 555px;"
"1751670232-1895","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-320-m-saint-louis-3196676","320","7 000 000 CFA","Saint Louis, Sénégal","background-image: url(""https://images.coinafrique.com/3196676_uploaded_image1_1624930942.jpg""); width: 371px;"
"1751670238-1896","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-300-m-thies-3197130","300 m2","900 000 CFA","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/3197130_uploaded_image2_1624967614.jpeg""); width: 436px;"
"1751670244-1897","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-225-m2-thies-3197159","225 m2","260 000 CFA","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/3197159_uploaded_image1_1624968396.jpg""); width: 436px;"
"1751670249-1898","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-225-m2-thies-3197167","225 m2","300 000 CFA","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/3197167_uploaded_image1_1624968644.jpg""); width: 436px;"
"1751670255-1899","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-259-m2-parcelles-assainies-unite-13-3197284","259 m2","50 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3197284_uploaded_image1_1624972792.jpg""); width: 536px;"
"1751670261-1900","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-diamniadio-3197710","150","2 500 000 CFA","Diamniadio, Sénégal","background-image: url(""https://images.coinafrique.com/3197710_uploaded_image1_1624985284.jpg""); width: 371px;"
"1751670266-1901","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-ndiakhirate-3198009","150 m2","3 500 000 CFA","Cambérène, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3198009_uploaded_image1_1625000811.jpg""); width: 371px;"
"1751670272-1902","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-bambilor-3198310","150 m2","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3198310_uploaded_image2_1625020310.jpeg""); width: 410px;"
"1751670277-1903","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-tally-boune-3198829","520 m2","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3198829_uploaded_image1_1625053559.jpg""); width: 387px;"
"1751670283-1904","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-200-m2-cite-belvedere-3199257","200 m2","40 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3199257_uploaded_image1_1625066382.jpg""); width: 393px;"
"1751670289-1905","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-200-m2-almadies-3199452","200 m2","80 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3199452_uploaded_image1_1625073547.jpg""); width: 371px;"
"1751670294-1906","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-45342-m-mbao-3199916","45342 m2","Prix sur demande","Grand Dakar, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3199916_uploaded_image1_1625090615.jpg""); width: 536px;"
"1751670300-1907","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150m-kounoun-3199925","150 m2","6 500 000 CFA","Grand Dakar, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3199925_uploaded_image2_1625091301.jpeg""); width: 536px;"
"1751670305-1908","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-ouest-foire-3200223","190 m2","55 000 000 CFA","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3200223_uploaded_image1_1625106413.jpg""); width: 424px;"
"1751670311-1909","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-nord-foire-3200224","393 m2","110 000 000 CFA","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3200224_uploaded_image1_1625106608.jpg""); width: 424px;"
"1751670317-1910","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-mamelles-3200225","200 m2","75 000 000 CFA","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3200225_uploaded_image1_1625106781.jpg""); width: 424px;"
"1751670322-1911","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-ouest-foire-3200865","150 m2","Prix sur demande","Grand Dakar, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3200865_uploaded_image1_1625133710.jpg""); width: 392px;"
"1751670328-1912","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-180-m2-dakar-3201023","180","1 750 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3201023_uploaded_image1_1625136772.jpg""); width: 626px;"
"1751670334-1913","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-11200-m2-keur-moussa-3201090","11200 m2","20 000 000 CFA","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3201090_uploaded_image1_1625138113.jpg""); width: 371px;"
"1751670339-1914","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-cite-apix-3201422","150 m2","29 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3201422_uploaded_image1_1625144809.jpg""); width: 415px;"
"1751670345-1915","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-10ha-ziguinchor-3201944","","2 500 CFA","Ziguinchor, Sénégal","background-image: url(""https://images.coinafrique.com/3201944_uploaded_image2_1625155774.jpeg""); width: 407px;"
"1751670351-1916","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-cite-nouvel-horizon-3202266","150 m2","10 000 000 CFA","Touba, Sénégal","background-image: url(""https://images.coinafrique.com/3202266_uploaded_image1_1625162936.jpg""); width: 604px;"
"1751670357-1917","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-diass-3202604","","2 000 000 CFA","Ouakam, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3202604_uploaded_image2_1625171677.jpeg""); width: 371px;"
"1751670363-1918","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-3-ha-guediawaye-3202754","30000 m2","40 000 CFA","Touba, Sénégal","background-image: url(""https://images.coinafrique.com/3202754_uploaded_image1_1625175685.jpg""); width: 604px;"
"1751670368-1919","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-550-m2-mamelles-3203370","550","250 000 000 CFA","Mamelles, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3203370_uploaded_image1_1625210124.jpg""); width: 666px;"
"1751670375-1920","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-djily-mbaye-3203386","200 m2","475 000 CFA","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/3203386_uploaded_image2_1625210784.jpeg""); width: 434px;"
"1751670381-1921","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-diass-3203842","180 m2","1 500 000 CFA","Ndiass, Sénégal","background-image: url(""https://images.coinafrique.com/3203842_uploaded_image1_1625223697.jpg""); width: 371px;"
"1751670386-1922","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-2-ha-diamniadio-3203979","","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3203979_uploaded_image1_1625226151.jpg""); width: 388px;"
