web-scraper-order,web-scraper-start-url,containers_villas,containers_villas-href,type_annonce,nombre_de_pieces,prix_building,adresse_building,image_lien
"1751660607-544","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-zac-mbao-2289681","Vente Villa - Zac Mbao","","50 000 000 CFA","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2289681_uploaded_image1_1592242245.jpg""); width: 431px;"
"1751660618-545","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-almadies-2290319","Vente villa 7 pièces - Almadies","","72 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2290319_uploaded_image2_1592252495.jpeg""); width: 371px;"
"1751660627-546","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-cite-saba-2290404","Vente Villa R+1 - Cité saba","","52 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2290404_uploaded_image1_1592253568.jpg""); width: 371px;"
"1751660634-547","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-200-m-dakar-2290428","Vente Villa 3 Pièces 200 m² - Dakar","3","65 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2290428_uploaded_image1_1592253833.jpg""); width: 371px;"
"1751660640-548","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-180-m-sacre-cur-2290455","Vente Villa r+1 180 m² - Sacré-cœur","180 m2","140 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2290455_uploaded_image1_1592254254.jpg""); width: 548px;"
"1751660647-549","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-380-m-vdn-2290490","Vente Villa 380 m² - VDN","380 m2","310 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2290490_uploaded_image1_1592254979.jpg""); width: 548px;"
"1751660653-550","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-ngor-2291106","Location Villa 6 pièces - Ngor","6","1 800 000 CFA","Ngor, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2291106_uploaded_image1_1592264996.jpg""); width: 421px;"
"1751660658-551","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-keur-massar-2291114","Vente villa  - Keur massar","","55 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2291114_uploaded_image1_1592265203.62.jpeg""); width: 569px;"
"1751660664-552","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-dakar-2292762","Location Villa 6 pièces - Dakar","6","1 600 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2292762_uploaded_image1_1592300873.jpg""); width: 415px;"
"1751660670-553","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/belle-villa-standing-a-louer-aux-mamelles-2292838","Belle Villa Standing à Louer aux Mamelles","7","2 100 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2292838_uploaded_image1_1592301383.jpg""); width: 666px;"
"1751660676-554","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-maison-liberte-2292842","Vente Maison Liberté","","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2292842_uploaded_image1_1592301404.jpg""); width: 533px;"
"1751660682-555","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-ngaparou-2292900","Vente Villa Ngaparou","5","275 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2292900_uploaded_image2_1592301898.jpeg""); width: 666px;"
"1751660687-556","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-neuve-piscine-jardin-a-somone-2292928","Vente villa neuve piscine jardin à Somone","3","75 000 000 CFA","Saly, Sénégal","background-image: url(""https://images.coinafrique.com/2292928_uploaded_image1_1592302111.jpg""); width: 666px;"
"1751660693-557","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-dakar-2292974","Vente Villa Dakar","5","24 000 000 CFA","Kaolack, Sénégal","background-image: url(""https://images.coinafrique.com/2292974_uploaded_image1_1592302402.jpg""); width: 441px;"
"1751660700-558","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-ouest-foire-2292992","Vente Villa R+1 Ouest Foire","6","90 000 000 CFA","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2292992_uploaded_image1_1592302543.jpg""); width: 559px;"
"1751660708-559","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vent-villas-kalia-2293029","Vent Villas Kalia","5","65 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2293029_uploaded_image2_1592302852.jpeg""); width: 382px;"
"1751660714-560","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-keur-massar-2293586","Vente villa  - Keur massar","3","25 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2293586_uploaded_image2_1592307375.jpeg""); width: 666px;"
"1751660721-561","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villas-10-pieces-thies-2294079","Vente Villas 10 pièces - Thies","10","55 000 000 CFA","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/2294079_uploaded_image2_1592312267.jpeg""); width: 607px;"
"1751660726-562","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villas-mermoz-sacre-coeur-2294541","Vente villas - Mermoz-sacré coeur","380","310 000 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2294541_uploaded_image1_1592317687.jpg""); width: 412px;"
"1751660732-563","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-cite-gorgui-2294560","Vente Villa R+1 - Cité Gorgui","5","300 000 000 CFA","Point E, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2294560_uploaded_image1_1592317860.jpg""); width: 545px;"
"1751660738-564","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-cite-keur-gorgui-2294723","Vente villa 6 pièces - Cité keur gorgui","6","285 000 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2294723_uploaded_image2_1592319463.jpeg""); width: 598px;"
"1751660746-565","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-almadies-2-2294733","Vente villa   - Almadies 2","","75 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2294733_uploaded_image1_1592319544.jpg""); width: 371px;"
"1751660752-566","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-dakar-2294788","Location villa 4 pièces - Dakar","6","350 000 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2294788_uploaded_image1_1592319922.jpg""); width: 598px;"
"1751660758-567","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-keur-massar-2295321","Vente Villa -  keur Massar","3","25 000 000 CFA","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/2295321_uploaded_image2_1592325346.jpeg""); width: 550px;"
"1751660764-568","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-2295486","Vente villa 4 pièces  -","4","37 000 000 CFA","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/2295486_uploaded_image1_1592326927.jpg""); width: 598px;"
"1751660770-569","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villas-dakar-2295868","Vente villas - Dakar","155","100 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2295868_uploaded_image2_1592331096.jpeg""); width: 661px;"
"1751660777-570","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villas-parcelle-assainies-2295871","Vente villas - Parcelle assainies","","100 000 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2295871_uploaded_image2_1592331156.jpeg""); width: 661px;"
"1751660785-571","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/location-villa-virage-2296236","Location Villa - Virage","7","1 600 000 CFA","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2296236_uploaded_image2_1592334999.jpeg""); width: 524px;"
"1751660792-572","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-10-pieces-yoff-2296465","Vente Villa 10 pièces - Yoff","8","60 000 000 CFA","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2296465_uploaded_image1_1592337569.jpg""); width: 381px;"
"1751660798-573","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villas-5-pieces-dakar-2297220","Vente villas 5 pièces - Dakar","5","75 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2297220_uploaded_image2_1592349700.jpeg""); width: 403px;"
"1751660804-574","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-10-pieces-thies-2297495","Vente villa 10 pièces - Thies","10","300 000 000 CFA","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/2297495_uploaded_image1_1592356673.59.jpeg""); width: 436px;"
"1751660809-575","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-fann-residence-2297512","Location villa 5 pièces - Fann résidence","5","3 200 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2297512_uploaded_image1_1592357452.jpg""); width: 456px;"
"1751660816-576","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/location-villa-8-pieces-sotrac-mermoz-2297544","Location villa 8 pièces - Sotrac Mermoz","8","3 000 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2297544_uploaded_image2_1592361250.jpeg""); width: 456px;"
"1751660822-577","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-08-pieces-mermoz-sacre-coeur-2297730","Vente Villa 08 pièces - Mermoz-Sacré Coeur","8","165 000 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2297730_uploaded_image1_1592373287.jpg""); width: 371px;"
"1751660829-578","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-keur-massar-2298396","Vente villa  4 pièces   -   Keur massar","5","28 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2298396_uploaded_image1_1592382112.jpg""); width: 382px;"
"1751660842-579","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-15-pieces-parcelles-assainies-2300249","Vente villa 15 pièces - Parcelles Assainies","15","132 000 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2300249_uploaded_image2_1592398421.98.jpeg""); width: 461px;"
"1751660850-580","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-golf-sud-2300276","Vente villa   - Golf sud","150 m2","65 000 000 CFA","Guédiawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2300276_uploaded_image1_1592398632.72.jpeg""); width: 443px;"
"1751660860-581","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-2-pieces-saly-2300381","Vente Villa 2 pièces - Saly","2","70 000 000 CFA","Saly, Sénégal","background-image: url(""https://images.coinafrique.com/2300381_uploaded_image2_1592399586.jpeg""); width: 661px;"
"1751660867-582","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villas-fann-2300427","Vente Villas - Fann","150","Prix sur demande","Fann, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2300427_uploaded_image2_1592399968.jpeg""); width: 661px;"
"1751660874-583","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-zac-mbao-2300911","Vente villa  R+1 - Zac mbao","","66 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2300911_uploaded_image2_1592404382.jpeg""); width: 371px;"
"1751660880-584","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-dakar-2301201","Vente villa 3 pièces - Dakar","3","50 000 000 CFA","Guédiawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2301201_uploaded_image1_1592406593.32.jpeg""); width: 443px;"
"1751660886-585","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-dakar-2301618","Vente villa 4 pièces - Dakar","4","35 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2301618_uploaded_image1_1592410053.jpg""); width: 382px;"
"1751660891-586","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-pieces-zac-mbao-2301959","Vente villa   pièces - Zac mbao","167 m2","65 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2301959_uploaded_image1_1592413182.jpg""); width: 382px;"
"1751660898-587","https://sn.coinafrique.com/categorie/villas?page=113","favorite_border5années","https://sn.coinafrique.com/annonce/villas/location-villa-aux-almadies-2302101","Location Villa aux Almadies","1","950 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2302101_uploaded_image2_1592414981.jpeg""); width: 586px;"
"1751660919-588","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-tivaoune-peulh-2302615","Vente Villa - Tivaoune Peulh","","18 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2302615_uploaded_image1_1592421407.jpg""); width: 543px;"
"1751660925-589","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-ouest-foire-2303101","Vente villa 7 pièces - Ouest Foire","","100 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2303101_uploaded_image1_1592430343.jpg""); width: 575px;"
"1751660931-590","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-zac-mbao-2303169","Vente villa - Zac Mbao","","66 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2303169_uploaded_image1_1592430910.jpg""); width: 575px;"
"1751660937-591","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-8-pieces-150-m-ouest-foire-2303269","Vente Villa r+1 8 Pièces 150 m² - Ouest-foire","","72 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2303269_uploaded_image1_1592432214.jpg""); width: 575px;"
"1751660944-592","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-meublee-keur-massar-2303288","Vente villa  meublée - Keur massar","","78 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2303288_uploaded_image2_1592432432.jpeg""); width: 575px;"
"1751660951-593","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-6-pieces-150-m-ouest-foire-2303326","Vente Villa r+1 6 Pièces 150 m² - Ouest-foire","","100 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2303326_uploaded_image2_1592432937.jpeg""); width: 575px;"
"1751660962-594","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-mamelles-2303927","Vente Villa - Mamelles","6","650 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2303927_uploaded_image2_1592443345.jpeg""); width: 516px;"
"1751660974-595","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-ouest-foire-2303988","Vente Villa - Ouest Foire","5","90 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2303988_uploaded_image2_1592444808.jpeg""); width: 516px;"
"1751660984-596","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-maison-keur-massar-2303997","Vente Maison Keur Massar","4","60 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2303997_uploaded_image2_1592445133.jpeg""); width: 516px;"
"1751660993-597","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-maison-keur-massar-2304004","Vente Maison Keur Massar","7","80 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2304004_uploaded_image2_1592445468.jpeg""); width: 516px;"
"1751661002-598","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-niague-2304905","Vente Villa Niague","150 m2","20 000 000 CFA","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/2304905_uploaded_image2_1592467211.jpeg""); width: 642px;"
"1751661011-599","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-fadia-2305288","Vente villa - Fadia","5","86 000 000 CFA","Point E, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2305288_uploaded_image2_1592471655.jpeg""); width: 545px;"
"1751661019-600","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-mamelles-2306108","Vente villa - Mamelles","","450 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2306108_uploaded_image2_1592478995.jpeg""); width: 575px;"
"1751661034-601","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/location-villas-07-pieces-ouakam-2306191","Location villas 07 pièces - Ouakam","7","1 000 000 CFA","Ouakam, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2306191_uploaded_image2_1592479602.jpeg""); width: 671px;"
"1751661047-602","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-rufisque-2306673","Vente villa 4 pièces   - Rufisque","3","80 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2306673_uploaded_image1_1592483474.jpg""); width: 371px;"
"1751661054-603","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-zac-mbao-2306682","Vente villa R+1  - Zac Mbao","","73 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2306682_uploaded_image2_1592483588.jpeg""); width: 431px;"
"1751661067-604","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-200-m-r3-mamelle-aeroport-2306720","Vente villa 200 m² r+3  Mamelle Aeroport","","450 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2306720_uploaded_image2_1592483885.jpeg""); width: 431px;"
"1751661078-605","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-2306761","Vente villa R+1","","100 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2306761_uploaded_image2_1592484155.jpeg""); width: 431px;"
"1751661088-606","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-saly-2306922","Vente Villa Saly","15","135 000 000 CFA","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/2306922_uploaded_image1_1592485348.35.jpeg""); width: 452px;"
"1751661098-607","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-2307001","Vente Villa","","62 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2307001_uploaded_image1_1592486062.jpg""); width: 431px;"
"1751661104-608","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-ouest-foire-2307027","Vente Villa Ouest Foire","","100 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2307027_uploaded_image1_1592486286.jpg""); width: 431px;"
"1751661116-609","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-almadies-2-2307106","Vente villa R+1   - Almadies 2","","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2307106_uploaded_image2_1592487005.jpeg""); width: 431px;"
"1751661125-610","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-2307129","Vente villa 3 pièces","","70 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2307129_uploaded_image2_1592487243.jpeg""); width: 431px;"
"1751661132-611","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-parcelle-assainies-2307565","Vente Villa - Parcelle Assainies","150","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2307565_uploaded_image1_1592490790.jpg""); width: 431px;"
"1751661142-612","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-keur-massar-2307837","Vente Villa Keur Massar","","23 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2307837_uploaded_image2_1592493161.jpeg""); width: 431px;"
"1751661151-613","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villas-6-pieces-ouest-foire-2307956","Vente villas 6 pièces - Ouest foire","6","90 000 000 CFA","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2307956_uploaded_image2_1592494185.jpeg""); width: 626px;"
"1751661158-614","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-8-pieces-fann-residence-2308013","Vente villa 8 pièces - Fann résidence","9","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2308013_uploaded_image2_1592494605.jpeg""); width: 398px;"
"1751661164-615","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/location-villa-9-pieces-fann-residence-2308043","Location villa 9 pièces - Fann résidence","9","6 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2308043_uploaded_image1_1592494859.jpg""); width: 398px;"
"1751661170-616","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villas-r2-cite-fadia-2308044","Vente villas R+2 -  Cité fadia","150","86 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2308044_uploaded_image1_1592494869.jpg""); width: 543px;"
"1751661176-617","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-almadies-2-2308114","Vente Villa - Almadies 2","175","65 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2308114_uploaded_image2_1592495669.jpeg""); width: 543px;"
"1751661181-618","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-150m-parcelles-assainies-2308685","Vente Villa 150m² - Parcelles assainies","150","35 000 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2308685_uploaded_image1_1592503323.jpg""); width: 431px;"
"1751661187-619","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-parcelles-assainies-2308687","Vente Villa R+1 - Parcelles assainies","","50 000 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2308687_uploaded_image1_1592503430.jpg""); width: 431px;"
"1751661193-620","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-parcelles-assainies-2308705","Vente Villa R+1 - Parcelles assainies","","120 000 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2308705_uploaded_image1_1592503714.jpg""); width: 491px;"
"1751661198-621","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-150m-parcelles-assainies-2308722","Vente Villa 150m² - Parcelles assainies","","32 000 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2308722_uploaded_image1_1592504030.jpg""); width: 431px;"
"1751661205-622","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-camberene-2308742","Vente Villa - Cambérène","","37 000 000 CFA","Cambérène, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2308742_uploaded_image1_1592504301.jpg""); width: 431px;"
"1751661211-623","https://sn.coinafrique.com/categorie/villas?page=112","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-r2-parcelles-assainies-unite-16-2308755","Vente Villa R+2 - Parcelles assainies unité 16","","150 000 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2308755_uploaded_image1_1592504423.jpg""); width: 431px;"
